tb_mid_x,tb_mid_y,hw_x,hw_y,hm_x,hm_y,ht_x,ht_y,mouth_mid_x,mouth_mid_y,is_smiling,teeth_section
82.85540771,23.89953613,267.978363,164.3540955,228.3397388,44.20135975,147.5,34.33522797,0,0,0,6
76.69674683,18.54309082,260.4747009,156.4089775,218.0563927,38.87727499,142.625,29.83154869,0,0,0,6
82.55606079,17.97869873,275.4510498,152.7089882,229.7064018,35.53935528,152.375,28.75740051,0,0,0,6
60.67678833,20.74023438,267.1097946,151.5309048,222.0013142,34.82751846,137.125,31.02190018,0,0,0,6
72.00662231,14.19482422,271.7168045,150.9904575,224.7506332,40.50426006,144.875,27.06313133,0,0,0,6
61.71365356,14.44070435,263.5854721,152.2701073,222.1660137,35.02609491,129,27.90159988,0,0,0,6
82.7053833,30.56185913,274.7249985,162.9149151,236.8535423,42.45210886,130,35.88798523,0,0,0,6
83.33352661,29.72784424,268.1482697,166.3652229,229.142046,41.18072748,133,36.11626053,0,0,0,6
55.40545654,23.32800293,263.1245422,165.5226231,227.7990532,41.04423523,125.125,35.25932121,0,0,0,6
80.17114258,29.98583984,266.568985,168.134079,226.9227886,46.02521896,124.125,39.63048935,0,0,0,6
77.24136353,25.33959961,168.0516815,47.88299561,122.3716354,6.337573528,116.625,43.0661087,0,0,0,6
73.01544189,27.78344727,161.0386658,16.59290314,110.1406384,10.34679651,105.5,41.99502182,0,0,0,6
101.8977661,40.42800903,272.3705292,169.457159,237.9528999,45.46046019,126.125,34.65361404,0,0,0,6
95.37921143,38.0737915,186.8119812,0.904626846,131.8450356,-0.010113716,104.125,38.31011581,0,0,0,6
84.91833496,19.09454346,251.0546875,172.0706749,216.9315147,48.29910994,129.125,28.87692261,0,0,0,6
73.58346558,21.33312988,248.4648132,170.9449768,218.7607479,49.60034609,130,30.08563614,0,0,0,6
89.75170898,13.82455444,289.6077728,175.226841,249.2248535,40.59802294,149.75,20.25163651,0,0,0,6
83.88262939,35.75567627,255.150795,190.8084869,237.1387672,49.65709448,113.375,28.523283,0,0,0,6
73.88116455,34.96948242,238.7650681,185.5492973,211.288681,51.67366505,93.375,38.03950882,0,0,0,6
89.08331299,21.34799194,260.4976654,125.1366234,240.0946522,31.97035074,142.75,21.99650574,0,0,0,6
144.1700439,9.124145508,357.7279663,127.1122742,288.6010742,22.5620842,215,9.496479034,0,0,0,6
139.1400146,21.83850098,348.3026886,132.9429245,292.8702354,33.4545064,211.25,24.7270031,0,0,0,6
120.7075195,21.60107422,311.7548752,153.6474609,270.6804371,27.44565725,172.25,27.61038208,0,0,0,6
130.7265625,23.48937988,323.196373,152.460022,279.9202919,25.20274401,177.25,23.5122757,0,0,0,6
129.7033691,24.28277588,317.0975876,147.3221111,280.530014,23.19435596,178.625,21.90347672,0,0,0,6
100.1169434,19.05737305,306.403656,152.4064636,265.1196861,34.21499491,181.75,23.50629044,0,0,0,6
112.6320496,24.00375366,311.1555481,151.5388298,265.5908108,38.39051485,175.375,30.46119118,0,0,0,6
100.2780762,32.76422119,271.7279434,27.56432533,212.925806,-14.75561857,157.625,36.11798859,0,0,0,6
18.07077026,6.406311035,265.6040192,-38.16890717,168.9758778,-74.92052078,95,25.06399155,0,0,0,7
29.14883423,-2.795043945,250.9207153,-96.40259743,155.691452,-119.1151428,124.625,-5.377601624,0,0,0,7
75.26321411,0.581268311,287.0385361,-95.57458878,230.6288815,-119.0801883,180.25,-23.817873,0,0,0,7
94.05175781,-14.11303711,307.9216385,17.80437469,255.7440758,-66.94754362,184.375,-32.60028076,0,0,0,7
147.7800903,-20.05331421,324.3419266,21.20427132,272.1169281,-66.19789124,194.5,-19.77095032,0,0,0,7
74.85543823,6.374694824,298.3737183,26.64187431,249.0623665,-78.52521658,177.625,-10.88636971,0,0,0,7
55.77130127,6.654815674,258.9516449,-57.27679253,208.536272,-78.84488225,145.125,-6.557601929,0,0,0,7
52.60644531,8.508911133,264.8120117,-4.623241425,215.8350658,-74.09757257,152.125,-4.968057632,0,0,0,7
55.74411011,1.715057373,290.1266479,23.31693649,224.4471359,-82.92600989,149.125,-8.657495499,0,0,0,7
64.10650635,4.211853027,298.9307022,26.45565033,237.1758556,-77.0476985,160,-3.329675674,0,0,0,7
62.91711426,5.5027771,294.8334503,28.82818222,239.4196129,-77.53495574,164.25,-7.697416306,0,0,0,7
61.61181641,-1.091339111,296.7728043,15.1051712,230.733757,-86.74969912,154.875,-18.19284439,0,0,0,7
62.09234619,4.42364502,295.4337692,17.08442688,230.722971,-85.78041673,159.875,-15.34447861,0,0,0,7
57.75411987,6.579772949,286.5343475,21.53532028,219.7787762,-81.86831117,145.5,-6.507453918,0,0,0,7
61.25363159,4.935119629,296.7233276,20.81505775,227.6204109,-80.91788292,154.375,-5.260763168,0,0,0,7
48.32348633,1.330627441,239.0929413,-68.42365265,191.3721657,-85.07752776,140.5,-26.68987083,0,0,0,7
62.60308838,0.086608887,262.3232651,-62.44980812,215.3521729,-90.79836488,153.75,-19.17469597,0,0,0,7
55.47662354,4.84274292,255.2996063,-34.9190712,212.768774,-83.49893332,154.875,-24.5782299,0,0,0,7
59.5652771,1.641540527,253.4021759,-19.70872879,224.8362064,-89.02175903,158,-22.3902626,0,0,0,7
58.94256592,2.649078369,259.5109177,-7.575044632,223.4777737,-82.77186871,158.5,-22.53260422,0,0,0,7
55.90130615,4.942810059,279.8920441,25.85738182,218.9896679,-76.98958755,145.5,-5.249444962,0,0,0,7
62.32696533,4.164428711,295.3520203,24.6896553,232.7551746,-75.73729992,156,-3.384092331,0,0,0,7
56.40759277,8.751464844,289.2935944,31.54884338,223.091135,-70.85525036,147.625,0.049976349,0,0,0,7
53.04571533,6.473266602,279.330864,27.09179878,212.777729,-75.2199769,148.5,-5.522558212,0,0,0,7
62.24127197,-0.532165527,239.7248459,-67.02026367,197.1398354,-70.82612157,143.5,-9.26704216,0,0,0,7
60.16662598,2.626037598,255.9820938,-61.8629837,211.8297768,-77.34756589,142.5,-9.564857483,0,0,0,7
53.28149414,6.476867676,246.7345047,-28.2248497,203.9319706,-77.15024829,147.125,-14.46312904,0,0,0,7
56.61785889,-0.614074707,254.8447418,-17.86239624,220.9848022,-80.87509632,156.5,-22.63504028,0,0,0,7
55.52932739,-2.18460083,257.7386856,-9.212808609,225.8801651,-81.93415046,153.625,-22.28492546,0,0,0,7
46.51629639,6.389526367,264.4790649,35.60571671,200.1913548,-72.82191396,127.875,-0.390123367,0,0,0,7
54.75866699,0.516052246,280.7843018,32.03930855,224.5938969,-76.56360626,145.625,-9.660747528,0,0,0,7
56.02941895,3.220062256,277.4064255,30.34286499,217.0627117,-75.82677126,145.75,-8.571298599,0,0,0,7
47.2197876,4.759155273,266.6422272,32.99042702,204.5966339,-75.45970559,138.375,-3.791936874,0,0,0,7
55.6395874,1.204589844,289.6076965,30.79862595,224.5775414,-73.14795256,144.375,-2.467111588,0,0,0,7
140.135376,-22.16268921,272.233963,35.3548336,208.7178421,-71.07920408,124.125,4.479875565,0,0,0,7
137.6966553,-21.88729858,264.858284,39.16986465,198.2760715,-64.43329096,118,9.64509201,0,0,0,7
73.09207153,-12.09283447,275.5978012,37.25973129,217.1986485,-67.05929875,137.875,-18.34869576,0,0,0,7
68.21917725,-13.64346313,260.7603836,33.62686157,205.2601051,-71.29075527,131.75,-23.6919136,0,0,0,7
129.1094971,-30.50499725,221.374855,-70.8229208,176.7444897,-75.87211847,113.125,-9.444007874,0,0,0,7
139.9907532,-20.88306427,236.4093018,-52.08091736,189.4277096,-71.53229356,115.625,-0.662801743,0,0,0,7
142.9983826,-23.90087128,260.6713867,-50.54964066,212.6148891,-74.94948149,137.125,-5.291404724,0,0,0,7
50.72808838,4.188537598,278.7483978,34.6668148,218.4902,-72.51929283,141.125,-9.619251251,0,0,0,7
140.0305481,-17.42663574,276.2387848,42.10178375,210.9667587,-63.21222782,125.125,9.385036469,0,0,0,7
139.9472961,-18.01165771,273.2237244,45.76034546,209.820013,-60.75415134,121.25,9.091913223,0,0,0,7
138.4382324,-17.31798553,267.627449,42.0454216,200.2551651,-64.20897245,116,5.924154282,0,0,0,7
72.73275757,0.567779541,229.9917221,-58.51447105,187.9847908,-66.33401155,120.875,-2.846992493,0,0,0,7
48.97979736,2.472869873,243.4796143,-55.13540268,197.9622078,-75.13511896,135,-12.61471367,0,0,0,7
142.4716797,-19.91558838,254.7785187,9.776344299,213.1316853,-66.23642921,129.875,2.141624451,0,0,0,7
43.12811279,5.089782715,269.7436905,48.69469643,210.121603,-66.69603825,126,-0.031351089,0,0,0,7
145.4608765,-18.25790405,309.9045563,29.68050957,252.3608017,-42.67212868,214.125,-83.30807877,0,0,0,8
105.1086426,-19.07086182,285.200119,50.4087925,238.5108471,-46.1169219,188.875,-90.13448238,0,0,0,8
99.44546509,-13.96289063,281.3785553,56.50448799,232.0862103,-38.01391125,175.625,-79.28077698,0,0,0,8
105.7528687,-16.6078186,286.1932755,60.20690918,239.4603157,-33.54826927,183.75,-79.17879295,0,0,0,8
101.0006104,-18.90393066,270.5423737,51.3133049,226.791811,-10.52018881,155.75,-22.78858566,0,0,0,8
99.31707764,-12.10559082,294.3198776,59.76519585,239.3059158,-18.8280201,186.5,-25.26851463,0,0,0,8
100.6289673,-8.647033691,260.0649261,9.887752533,200.162096,-27.31606007,184.75,-16.29527092,0,0,0,8
96.10144043,-6.924560547,281.3671875,49.57460403,229.9958801,-26.49926662,177.625,-19.40931129,0,0,0,8
104.5578003,-6.807067871,231.2214661,-4.068260193,186.4659786,-41.75410509,183.25,-8.415390015,0,0,0,8
99.54669189,-7.165100098,240.0529099,11.03722572,196.6529751,-31.559093,178.125,-14.2578907,0,0,0,8
104.889679,-8.442321777,281.3250732,53.88238907,233.3827877,-19.62651014,196,-16.07657433,0,0,0,8
100.4060974,-6.671661377,275.1798248,56.45762444,227.4674702,-15.70086479,187.125,-13.56440163,0,0,0,8
100.4351196,-4.586456299,277.0537567,58.15132141,229.3112659,-14.89648819,189.125,-11.1516037,0,0,0,8
107.414856,-1.112823486,278.7657547,62.45747566,233.0752659,-11.26288176,194.125,-7.177213669,0,0,0,8
105.1873474,-0.716461182,280.8950043,36.77541733,234.5356369,-34.31716919,191.125,-13.47116661,0,0,0,8
98.32922363,6.977661133,260.872345,-44.66749191,216.1321735,-71.18626356,179.5,-1.955434799,0,0,0,8
99.8687439,-6.010742188,280.0085831,-13.32089424,225.9484291,-83.28888059,183.875,-26.47561455,0,0,0,8
97.71792603,-4.590515137,273.6317062,-1.337385178,227.0193768,-68.57474327,181,-26.76345062,0,0,0,8
101.4041748,-10.17984009,279.229126,-7.314090729,229.822979,-74.95645165,184.875,-34.97733879,0,0,0,8
95.87194824,-8.499237061,280.3031158,-26.79041862,221.4214039,-100.1359606,176.875,-27.67585373,0,0,0,8
96.97845459,-4.212310791,275.2844238,-19.15200233,221.6084385,-91.31965756,179.25,-25.30285835,0,0,0,8
97.74206543,-5.658081055,264.5370483,-14.44190025,218.690033,-87.54195929,180,-22.9088459,0,0,0,8
106.4259338,-14.52612305,270.57827,-23.56527328,228.7469769,-92.75421739,185.75,-33.18238449,0,0,0,8
95.71032715,-9.098266602,266.4899063,-22.89316177,219.1619968,-92.78588891,177,-28.8598423,0,0,0,8
105.8291626,-8.650604248,268.4656906,-17.04594612,224.0651417,-84.29925799,181.125,-27.75833702,0,0,0,8
99.92901611,-21.08206177,267.7572632,-27.56103516,225.6373215,-97.2322154,182.625,-37.78715515,0,0,0,8
104.9904175,-7.105194092,269.4049454,-19.13772583,224.3666458,-87.79259562,183,-27.87220573,0,0,0,8
98.32800293,-2.728027344,261.0153198,-11.61649704,217.8209209,-82.74102688,179.125,-19.84013557,0,0,0,8
106.1838379,-18.63623047,270.7728195,-26.52852058,228.4449768,-94.45246696,186.5,-35.97087479,0,0,0,8
100.2653503,-12.00405884,266.8442535,-19.6010685,222.0832443,-85.81374764,181.125,-30.13448524,0,0,0,8
104.0245361,-10.46325684,266.1623001,-18.46979141,223.1460667,-84.80421782,181.125,-31.27820778,0,0,0,8
102.031189,-11.57684326,265.2176285,-19.06162262,221.6288471,-89.81454134,180.875,-30.88176155,0,0,0,8
99.24908447,-12.03851318,263.1066132,-20.34255981,217.585907,-89.00118828,178.125,-29.55547714,0,0,0,8
101.0022583,-11.81008911,265.3222656,-22.57741928,221.2140751,-90.56371808,177.375,-31.86868858,0,0,0,8
95.75091553,-26.30526733,267.5115204,-37.02850342,214.9755859,-107.5996399,177.125,-42.28888893,0,0,0,8
102.1716309,-17.1776123,282.1933746,-28.74469757,226.5794659,-99.94971514,181.125,-29.92726707,0,0,0,8
108.2305298,-11.9519043,274.0065002,-22.51882553,218.9302063,-93.72648954,179.125,-23.00149155,0,0,0,8
94.05725098,-10.61395264,267.2769928,-20.3964901,218.7843132,-88.15648556,175.625,-24.86163139,0,0,0,8
93.24462891,-9.251098633,266.2247086,-19.05272484,217.3720741,-89.32454467,174.5,-23.5831089,0,0,0,8
91.31124878,-11.02288818,234.3896484,-44.99899864,192.388258,-77.01058745,161.125,-22.92658997,0,0,0,8
99.54452515,-7.998046875,268.2867432,-10.936203,221.7185211,-81.03167295,174,-21.20811081,0,0,0,8
96.68783569,-2.400115967,277.3421097,-25.55511475,223.3212566,-96.59475446,175,-14.70709419,0,0,0,8
94.83847046,-6.310852051,275.0621796,-23.73601913,229.7759151,-96.94297314,180.5,-28.99209023,0,0,0,8
94.91815186,-2.140991211,276.1196136,-18.89296532,226.7404747,-92.7992928,179.625,-23.44287872,0,0,0,8
95.55340576,7.211303711,275.6311417,-8.837614059,227.3165226,-83.88845801,180.5,-15.41769791,0,0,0,8
93.61407471,-6.990722656,278.939743,-29.04290199,224.4430351,-100.930903,175.625,-28.07726097,0,0,0,8
93.14916992,-6.128692627,276.9423294,-30.10614395,221.1916351,-101.5714788,173.75,-26.31104851,0,0,0,8
91.51477051,-5.135253906,272.4425888,-24.59767342,222.0479202,-96.58803463,174.125,-25.28665352,0,0,0,8
96.56060791,-0.437469482,279.1350937,-20.48870087,227.7525902,-92.7300024,180.375,-21.42542267,0,0,0,8
95.20141602,-1.230407715,274.8352051,-18.14878464,224.1523838,-92.93430448,173.75,-15.14779472,0,0,0,8
94.6293335,-4.175933838,280.3432465,-26.7257309,227.9907227,-97.27731943,177.75,-20.08990288,0,0,0,8
93.0994873,14.08242798,208.7279892,7.574329376,175.6150341,-15.05330086,151.625,19.71873093,0,0,0,9
62.3458252,6.061981201,236.5646362,-10.88104248,194.9313259,-42.43732452,134,8.897054672,0,0,0,9
62.78399658,5.541259766,242.3312378,24.50657845,198.5938644,-40.8957696,130.125,1.807508469,0,0,0,9
70.08789063,5.275390625,249.5218277,42.34096527,199.6406841,-40.35432816,145.125,0.696287155,0,0,0,9
68.5769043,8.860656738,250.243454,46.68897629,194.1538811,-35.55567026,139.125,7.998235703,0,0,0,9
62.75689697,7.040771484,255.4918671,43.8742733,195.4500294,-39.90539074,135,8.660150528,0,0,0,9
60.69281006,11.15405273,244.6648788,51.47014618,188.8892174,-35.92882633,135.75,10.30210876,0,0,0,9
-77.97863007,8.764984131,235.3587723,-10.70566177,189.998455,-43.39156866,132,7.076843262,0,0,0,9
-86.54338837,8.04901123,247.7076721,54.13510323,190.7533169,-33.82028103,122.875,15.42769432,0,0,0,9
48.96966553,10.32644653,241.1141205,56.35382652,184.0503979,-35.18425941,119.625,11.71096802,0,0,0,9
72.23016357,1.625732422,237.6232147,-19.60907936,199.3658638,-57.34512806,147.375,-10.84601784,0,0,0,9
71.52087402,6.083648682,264.1519928,33.93536568,203.601656,-49.42979336,151,2.404615402,0,0,0,9
69.94485474,6.999694824,257.7133942,35.38759232,200.5150318,-49.39543247,146.625,5.971572876,0,0,0,9
66.46569824,5.476745605,256.1423492,31.37389183,200.9649277,-51.92827463,146.875,-3.903327942,0,0,0,9
68.92245483,6.808197021,259.2539215,33.55751038,204.3124485,-49.45854664,151.125,-0.107311249,0,0,0,9
64.88018799,4.103088379,225.1027298,-22.34787941,187.4993229,-54.68254566,136.75,-7.091176987,0,0,0,9
71.89764404,3.124145508,262.5406647,27.84464836,207.7787781,-51.35110617,158.625,-5.103286743,0,0,0,9
80.64562988,10.6973877,237.9672241,-39.98376846,188.4341717,-84.62066531,158.25,-12.70517921,0,0,0,9
70.05447388,4.953186035,263.1148148,-12.02482224,183.0234051,-80.39386868,151.625,1.944271088,0,0,0,9
74.83657837,4.268371582,265.2072144,-4.633426666,188.6365318,-75.04760027,156.125,7.054733276,0,0,0,9
65.58953857,2.005737305,257.3772812,-11.06134415,185.1507187,-81.35005474,147.625,-5.231609344,0,0,0,9
-81.5537796,-4.973449707,251.9935226,-7.42398262,181.4249134,-74.7791791,135.625,-3.496810913,0,0,0,9
54.72912598,-1.91595459,244.5418549,5.137796402,179.5401955,-68.70711565,135.25,-21.22373772,0,0,0,9
55.94546509,2.118652344,238.1650543,10.26400566,173.1087017,-66.35740757,123.25,-12.07781982,0,0,0,9
55.06768799,2.40625,213.7294388,-41.90259933,171.3108349,-72.49314308,129.125,-19.67280579,0,0,0,9
63.38088989,5.126220703,222.6739502,-9.726190567,181.6198635,-69.32523251,143.5,-10.45135689,0,0,0,9
51.73937988,-0.040649414,239.2918015,-0.347528458,169.1451263,-74.67247009,115.125,1.403205872,0,0,0,9
63.1138916,3.488525391,222.6912308,-44.80098724,176.4690685,-78.19173574,138.125,-14.38993835,0,0,0,9
53.92391968,8.029174805,207.1709442,-55.14953613,168.5806084,-76.38114452,127.625,-14.12054443,0,0,0,9
-94.65493774,-5.011505127,214.6173096,-38.22526932,175.3780556,-73.22354794,134.625,-8.625846863,0,0,0,9
58.02841187,8.662200928,214.9132538,-47.66796112,175.8821583,-75.12690067,137.625,-9.582458496,0,0,0,9
-93.18153381,-3.819030762,220.4088974,-7.621393204,162.3041439,-67.37592459,112.75,-1.224128723,0,0,0,9
-94.40434265,-4.472412109,236.2195969,4.065055847,164.3135166,-69.15660381,112.625,0.507854462,0,0,0,9
59.18811035,3.479614258,243.7477875,-52.16096878,192.4651432,-89.44259763,142.125,-14.95248413,0,0,0,9
80.47814941,-0.959960938,275.1608658,-41.62811279,216.5920162,-99.32898402,177.625,-19.66676903,0,0,0,9
64.45294189,0.819580078,282.8286743,8.001708984,206.6444206,-84.8380816,154,-14.63794327,0,0,0,9
62.67944336,0.333068848,272.204628,5.751028061,194.9785137,-82.08189011,138.875,1.988754272,0,0,0,9
68.9803772,0.225219727,281.6221237,6.287555695,207.1859455,-81.538378,151.125,-1.125909805,0,0,0,9
67.01507568,0.51739502,280.7519913,4.460706711,203.7329388,-83.4983182,152.25,-9.035322189,0,0,0,9
65.11633301,0.508117676,278.0455399,9.798002243,202.0910549,-78.02989125,146.375,5.586118698,0,0,0,9
152.3989258,-15.87256622,276.7441559,20.98628998,205.0430202,-66.62062883,143.875,13.75768089,0,0,0,9
76.46099854,0.849212646,297.9199219,13.67969513,226.4293098,-83.19513202,167.625,0.497268677,0,0,0,9
155.0405273,13.73074341,309.8544693,11.41631126,231.8506145,-87.54912257,175.5,8.185518265,0,0,0,9
88.63021851,1.780181885,305.3024292,-0.210456848,221.0781765,-85.42451978,178,3.383480072,0,0,0,9
106.8720703,0.463470459,307.6803589,-8.184900284,232.9897499,-87.02197552,204.875,-13.2518692,0,0,0,9
118.9361572,0.907897949,311.7154312,-16.15556717,233.5060883,-86.33776546,208.125,-14.77557564,0,0,0,9
104.8797607,-0.043884277,301.4013672,-13.65932465,226.4908409,-88.91372681,198.875,-16.74927521,0,0,0,9
111.9968872,1.163330078,302.726059,-12.44333267,225.0551319,-85.13622165,210,-13.41981125,0,0,0,9
116.3655396,0.697692871,304.0787506,-14.95897293,229.9004269,-89.37993765,201.5,-17.00823784,0,0,0,9
83.90209961,1.903686523,276.3801956,36.09755516,243.477478,-66.42837167,195.375,-94.00734615,0,0,0,9
84.99591064,-6.353088379,282.0942688,40.93008041,253.4387875,-63.26603651,206,-76.8061924,0,0,0,9
94.28652954,6.100585938,306.3463211,48.05165291,272.470665,-64.94063616,179,-5.648614883,0,0,0,9
81.88360596,-5.528747559,299.5651245,36.70701027,265.6208897,-77.16996431,168.5,-19.16083145,0,0,0,9
96.77789307,0.947509766,306.2303925,42.1928215,274.2904854,-71.06978774,175.5,-13.99617577,0,0,0,9
81.54779053,3.411407471,306.8952942,42.90332794,266.9531822,-61.95599198,163.625,-0.945121765,0,0,0,9
91.74041748,2.676330566,306.9203949,43.95186424,270.4230499,-60.41514516,175.625,-14.33978462,0,0,0,9
74.72290039,0.024536133,286.5349579,48.16732407,268.6793613,-69.32710648,169.625,-16.92180061,0,0,0,9
